line	pos	sign	conf	value	grade
f150-2	1	x		e	H
f150-2	2	m		t	H
f150-2	3	n		l	H
f150-2	4	a		a	H
f150-2	5	s		u	H
f150-2	6	c		p	H
f150-2	7	Ze		t	H
f150-2	8	L		r	H
f150-2	9	t		e	H
f150-2	10	x		e	H
f150-2	11	J		s	H
f150-2	12	f		c|u	M
f150-2	13	7		o	H
f150-2	14	q		u	H
f150-2	15	Ze		t	H
f150-2	16	t		e	H
f150-2	17	6		i|n|s	M
f150-2	18	m		t	H
f150-2	19	Ze		t	H
f150-2	20	L		r	H
f150-2	21	q		u	H
f150-2	22	f		c|u	M
f150-2	23	g		u	H
f150-2	24	7		o	H
f150-2	25	n		l	H
f150-2	26	7		o	H
f150-2	27	.v.		n	H
f150-2	28	Ze		t	H
f150-2	29	B		i|y	M
f150-2	30	x		e	H
f150-2	31	L		r	H
f150-2	32	q		u	H
f150-2	33	n		l	H
f150-2	34	x		e	H
f150-2	35	s		u	H
f150-2	36	T=		m|mm	M
f150-2	37	a		a	H
f150-3	1	g		u	H
f150-3	2	x		e	H
f150-3	3	6		i|n|s	M
f150-3	4	J		s	H
f150-3	5	13		qui	H
f150-3	6	.v.		n	H
f150-3	7	h		e	H
f150-3	8	q		u	H
f150-3	9	7		o	H
f150-3	10	s		u	H
f150-3	11	n		l	H
f150-3	12	w-		d	H
f150-3	13	L		r	H
f150-3	14	7		o	H
f150-3	15	o		i	H
f150-3	16	x		e	H
f150-3	17	.v.		n	H
f150-3	18	Ze		t	H
f150-3	19	n		l	H
f150-3	20	t		e	H
f150-3	21	a		a	H
f150-3	22	BOX		?	U
f150-3	23	.v.		n	H
f150-3	24	x		e	H
f150-3	25	q		u	H
f150-3	26	43		point	H
f150-3	27	w-		d	H
f150-3	28	t		e	H
f150-3	29	f		c|u	M
f150-3	30	7		o	H
f150-3	31	4+		m	H
f150-3	32	c		p	H
f150-3	33	D		a	H
f150-3	34	o		i	H
f150-4	1	8		g	H
f150-4	2	.v.		n	H
f150-4	3	33		?	U
f150-4	4	x		e	H
f150-4	5	m		t	H
f150-4	6	n		l	H
f150-4	7	t		e	H
f150-4	8	4+		m	H
f150-4	9	a		a	H
f150-4	10	g		u	H
f150-4	11	Ze		t	H
f150-4	12	L		r	H
f150-4	13	t		e	H
f150-4	14	q		u	H
f150-4	15	43		point	H
f150-4	16	w-		d	H
f150-4	17	h		e	H
f150-4	18	d		s	H
f150-4	19	s		u	H
f150-4	20	c		p	H
f150-4	21	t		e	H
f150-4	22	L		r	H
f150-4	23	z		?	U
f150-4	24	x		e	H
f150-4	25	g		u	H
f150-4	26	T=		m|mm	M
f150-4	27	4+		m	H
f150-4	28	44		?	U
f150-4	29	T=		m|mm	M
f150-4	30	E		i|y	M
f150-4	31	t		e	H
f150-4	32	26		uous	H
f150-4	33	x		e	H
f150-4	34	.v.		n	H
f150-5	1	a		a	H
f150-5	2	E		i|y	M
f150-5	3	q		u	H
f150-5	4	7		o	H
f150-5	5	s		u	H
f150-5	6	n		l	H
f150-5	7	BOX		?	U
f150-5	8	h		e	H
f150-5	9	J		s	H
f150-5	10	f		c|u	M
f150-5	11	L		r	H
f150-5	12	o		i	H
f150-5	13	L		r	H
f150-5	14	t		e	H
f150-5	15	A		l	H
f150-5	16	f		c|u	M
f150-5	17	o		i	H
f150-5	18	4+		m	H
f150-5	19	Ze		t	H
f150-5	20	7		o	H
f150-5	21	o		i	H
f150-5	22	L		r	H
f150-5	23	t		e	H
f150-5	24	a		a	H
f150-5	25	g		u	H
f150-5	26	q		u	H
f150-5	27	L		r	H
f150-5	28	a		a	H
f150-5	29	E		i|y	M
f150-5	30	53		?	U
f150-5	31	14		que	H
f150-5	32	J		s	H
f150-5	33	12		il	H
f150-5	34	q		u	H
f150-5	35	x		e	H
f150-5	36	6		i|n|s	M
f150-6	1	f		c|u	M
f150-6	2	a		a	H
f150-6	3	L		r	H
f150-6	4	n		l	H
f150-6	5	t		e	H
f150-6	6	f		c|u	M
f150-6	7	a		a	H
f150-6	8	L		r	H
f150-6	9	w-		d	H
f150-6	10	h		e	H
f150-6	11	n		l	H
f150-6	12	a		a	H
f150-6	13	4		?	U
f150-6	14	9		?	U
f150-6	15	12		il	H
f150-6	16	J		s	H
f150-6	17	t		e	H
f150-6	18	c		p	H
f150-6	19	7		o	H
f150-6	20	g		u	H
f150-6	21	fe		?	U
f150-6	22	a		a	H
f150-6	23	M		f	H
f150-6	24	a		a	H
f150-6	25	B		i|y	M
f150-6	26	e		r	H
f150-6	27	B		i|y	M
f150-6	28	26		uous	H
f150-6	29	J		s	H
f150-6	30	7		o	H
f150-6	31	B		i|y	M
f150-6	32	x		e	H
f150-6	33	g		u	H
f150-6	34	4+		m	H
f150-6	35	o		i	H
f150-6	36	B		i|y	M
f150-7	1	.v.		n	H
f150-7	2	M		f	H
f150-7	3	7		o	H
f150-7	4	L		r	H
f150-7	5	4+		m	H
f150-7	6	t		e	H
f150-7	7	w-		d	H
f150-7	8	h		e	H
f150-7	9	n		l	H
f150-7	10	a		a	H
f150-7	11	BOX		?	U
f150-7	12	h		e	H
f150-7	13	L		r	H
f150-7	14	x		e	H
f150-7	15	Ze		t	H
f150-7	16	t		e	H
f150-7	17	w-		d	H
f150-7	18	h		e	H
f150-7	19	M		f	H
f150-7	20	a		a	H
f150-7	21	B		i|y	M
f150-7	22	f		c|u	M
f150-7	23	m		t	H
f150-7	24	13		qui	H
f150-7	25	x		e	H
f150-7	26	J		s	H
f150-7	27	m		t	H
f150-7	28	w-		d	H
f150-7	29	B		i|y	M
f150-7	30	x		e	H
f150-7	31	g		u	H
f150-7	32	4+		m	H
f150-7	33	h		e	H
f150-7	34	L		r	H
f150-7	35	f		c|u	M
f150-7	36	E		i|y	M
f150-8	1	f		c|u	M
f150-8	2	a		a	H
f150-8	3	J		s	H
f150-8	4	t		e	H
f150-8	5	a		a	H
f150-8	6	J		s	H
f150-8	7	t		e	H
f150-8	8	x		e	H
f150-8	9	w-		d	H
f150-8	10	7		o	H
f150-8	11	g		u	H
f150-8	12	f		c|u	M
f150-8	13	t		e	H
f150-8	14	4+		m	H
f150-8	15	h		e	H
f150-8	16	.v.		n	H
f150-8	17	Ze		t	H
f150-8	18	x		e	H
f150-8	19	6		i|n|s	M
f150-8	20	f		c|u	M
f150-8	21	7		o	H
f150-8	22	T=		m|mm	M
f150-8	23	t		e	H
f150-8	24	q		u	H
f150-8	25	13		qui	H
f150-8	26	n		l	H
f150-8	27	E		i|y	M
f150-8	28	x		e	H
f150-8	29	g		u	H
f150-8	30	J		s	H
f150-8	31	m		t	H
f150-8	32	y		?	U
f150-8	33	L		r	H
f150-8	34	a		a	H
f150-8	35	.v.		n	H
f150-8	36	w-		d	H
f150-8	37	t		e	H
f150-9	1	a		a	H
f150-9	2	L		r	H
f150-9	3	x		e	H
f150-9	4	L		r	H
f150-9	5	a		a	H
f150-9	6	.v.		n	H
f150-9	7	f		c|u	M
f150-9	8	t		e	H
f150-9	9	oo		d	H
f150-9	10	s		u	H
f150-9	11	f		c|u	M
f150-9	12	7		o	H
f150-9	13	.v.		n	H
f150-9	14	Ze		t	H
f150-9	15	L		r	H
f150-9	16	x		e	H
f150-9	17	o		i	H
f150-9	18	T=		m|mm	M
f150-9	19	t		e	H
f150-9	20	B		i|y	M
f150-9	21	t		e	H
f150-9	22	.v.		n	H
f150-9	23	a		a	H
f150-9	24	g		u	H
f150-9	25	7		o	H
f150-9	26	o		i	H
f150-9	27	q		u	H
f150-9	28	43		point	H
f150-9	29	f		c|u	M
f150-9	30	g		u	H
f150-9	31	x		e	H
f150-9	32	J		s	H
f150-9	33	t		e	H
f150-9	34	w-		d	H
f150-9	35	a		a	H
f150-9	36	g		u	H
f150-10	1	7		o	H
f150-10	2	o		i	H
f150-10	3	L		r	H
f150-10	4	x		e	H
f150-10	5	.v.		n	H
f150-10	6	f		c|u	M
f150-10	7	H		o	H
f150-10	8	L		r	H
f150-10	9	t		e	H
f150-10	10	q		u	H
f150-10	11	w-		d	H
f150-10	12	h		e	H
f150-10	13	4+		m	H
f150-10	14	6		i|n|s	M
f150-10	15	J		s	H
f150-10	16	x		e	H
f150-10	17	L		r	H
f150-10	18	g		u	H
f150-10	19	E		i|y	M
f150-10	20	.v.		n	H
f150-10	21	x		e	H
f150-10	22	6		i|n|s	M
f150-10	23	f		c|u	M
f150-10	24	x		e	H
f150-10	25	J		s	H
f150-10	26	Ze		t	H
f150-10	27	t		e	H
f150-10	28	a		a	H
f150-10	29	T=		m|mm	M
f150-10	30	4+		m	H
f150-10	31	B		i|y	M
f150-10	32	24		nostre	H
f150-10	33	x		e	H
f150-10	34	6		i|n|s	M
f150-10	35	f		c|u	M
f150-10	36	t		e	H
f150-10	37	4+		m	H
f150-10	38	E		i|y	M
f150-11	1	h		e	H
f150-11	2	x		e	H
f150-11	3	J		s	H
f150-11	4	Ze		t	H
f150-11	5	o		i	H
f150-11	6	4+		m	H
f150-11	7	t		e	H
f150-11	8	a		a	H
f150-11	9	g		u	H
f150-11	10	7		o	H
f150-11	11	o		i	H
f150-11	12	L		r	H
f150-11	13	D		a	H
f150-11	14	g		u	H
f150-11	15	f		c|u	M
f150-11	16	q		u	H
f150-11	17	.v.		n	H
f150-11	18	t		e	H
f150-11	19	4+		m	H
f150-11	20	8		g	H
f150-11	21	6		i|n|s	M
f150-11	22	Ze		t	H
f150-11	23	y		?	U
f150-11	24	a		a	H
f150-11	25	o		i	H
f150-11	26	8		g	H
f150-11	27	.v.		n	H
f150-11	28	t		e	H
f150-11	29	4+		m	H
f150-11	30	t		e	H
f150-11	31	q		u	H
f150-11	32	y		?	U
f150-11	33	a		a	H
f150-11	34	B		i|y	M
f150-11	35	8		g	H
f150-12	1	h		e	H
f150-12	2	q		u	H
f150-12	3	4		?	U
f150-12	4	9		?	U
f150-12	5	62		?	U
f150-12	6	Ze		t	H
f150-12	7	x		e	H
f150-12	8	J		s	H
f150-12	9	E		i|y	M
f150-12	10	L		r	H
f150-12	11	t		e	H
f150-12	12	12		il	H
f150-12	13	n		l	H
f150-12	14	q		u	H
f150-12	15	n		l	H
f150-12	16	t		e	H
f150-12	17	26		uous	H
f150-12	18	f		c|u	M
f150-12	19	7		o	H
f150-12	20	.v.		n	H
f150-12	21	M		f	H
f150-12	22	t		e	H
f150-12	23	J		s	H
f150-12	24	t		e	H
f150-12	25	L		r	H
f150-12	26	7		o	H
f150-12	27	.v.		n	H
f150-12	28	Ze		t	H
f150-12	29	g		u	H
f150-12	30	.v.		n	H
f150-12	31	h		e	H
f150-13	1	7		o	H
f150-13	2	g		u	H
f150-13	3	L		r	H
f150-13	4	x		e	H
f150-13	5	m		t	H
f150-13	6	n		l	H
f150-13	7	s		u	H
f150-13	8	6		i|n|s	M
f150-13	9	x		e	H
f150-13	10	m		t	H
f150-13	11	A		l	H
f150-13	12	a		a	H
f150-13	13	s		u	H
f150-13	14	n		l	H
f150-13	15	Ze		t	H
f150-13	16	L		r	H
f150-13	17	t		e	H
f150-13	18	44		?	U
f150-13	19	T=		m|mm	M
f154-1	1	4+		m	H
f154-1	2	g		u	H
f154-1	3	g		u	H
f154-1	4	x		e	H
f154-1	5	.v.		n	H
f154-1	6	14		que	H
f154-1	7	he		l	H
f154-1	8	t		e	H
f154-1	9	f		c|u	M
f154-1	10	h		e	H
f154-1	11	E		i|y	M
f154-1	12	6		i|n|s	M
f154-1	13	t		e	H
f154-1	14	25		nous	H
f154-1	15	x		e	H
f154-1	16	J		s	H
f154-1	17	Z		t	H
f154-1	18	o		i	H
f154-1	19	7		o	H
f154-1	20	.v.		n	H
f154-1	21	q		u	H
f154-1	22	n		l	H
f154-1	23	H		o	H
f154-1	24	L		r	H
f154-1	25	d		s	H
f154-1	26	c		p	H
f154-1	27	7		o	H
f154-1	28	g		u	H
f154-1	29	e		r	H
f154-1	30	A		l	H
f154-1	31	t		e	H
f154-1	32	R		p	H
f154-1	33	a		a	H
f154-1	34	B		i|y	M
f154-1	35	x		e	H
f154-1	36	a		a	H
f154-1	37	h		e	H
f154-1	38	.v.		n	H
f154-1	39	Ze		t	H
f154-1	40	w-		d	H
f154-1	41	t		e	H
f154-1	42	x		e	H
f154-1	43	w-		d	H
f154-1	44	h		e	H
f154-1	45	c		p	H
f154-2	1	a		a	H
f154-2	2	7		o	H
f154-2	3	.v.		n	H
f154-2	4	J		s	H
f154-2	5	Z		t	H
f154-2	6	e		r	H
f154-2	7	t		e	H
f154-2	8	x		e	H
f154-2	9	13		qui	H
f154-2	10	a		a	H
f154-2	11	g		u	H
f154-2	12	7		o	H
f154-2	13	o		i	H
f154-2	14	x		e	H
f154-2	15	.v.		n	H
f154-2	16	Z		t	H
f154-2	17	h		e	H
f154-2	18	J		s	H
